Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,longitude,latitude,Location
2019,23,606103,606103,388-394 Flinders Lane MELBOURNE 3000,Melbourne (CBD),Saluministi,4512,Takeaway Food Services,Seats - Indoor,4,144.96106,-37.818,POINT (144.961058 -37.81799511)
2019,27,102064,102064,69-73 Collins Street MELBOURNE 3000,Melbourne (CBD),Harley House,4520,"Pubs, Taverns and Bars",Seats - Indoor,90,144.97135,-37.81434,POINT (144.9713492 -37.81434422)
2019,27,102067,102067,89-105 Collins Street MELBOURNE 3000,Melbourne (CBD),Sushi Land,4512,Takeaway Food Services,Seats - Indoor,10,144.97082,-37.81487,POINT (144.9708165 -37.81487457)
2019,27,102067,102067,89-105 Collins Street MELBOURNE 3000,Melbourne (CBD),Sushi Land,4512,Takeaway Food Services,Seats - Outdoor,10,144.97082,-37.81487,POINT (144.9708165 -37.81487457)
2019,27,102067,102067,89-105 Collins Street MELBOURNE 3000,Melbourne (CBD),Pezzo,4511,Cafes and Restaurants,Seats - Indoor,50,144.97082,-37.81487,POINT (144.9708165 -37.81487457)
2019,27,102067,102067,89-105 Collins Street MELBOURNE 3000,Melbourne (CBD),Barista 101,4511,Cafes and Restaurants,Seats - Indoor,38,144.97082,-37.81487,POINT (144.9708165 -37.81487457)
2019,27,102067,102067,89-105 Collins Street MELBOURNE 3000,Melbourne (CBD),Barista 101,4511,Cafes and Restaurants,Seats - Outdoor,10,144.97082,-37.81487,POINT (144.9708165 -37.81487457)
2019,27,102067,102067,89-105 Collins Street MELBOURNE 3000,Melbourne (CBD),Code Black,4511,Cafes and Restaurants,Seats - Indoor,20,144.97082,-37.81487,POINT (144.9708165 -37.81487457)
2019,27,102069,102069,107-113 Collins Street MELBOURNE 3000,Melbourne (CBD),Il Solito Posto,4511,Cafes and Restaurants,Seats - Indoor,70,144.97026,-37.81469,POINT (144.97026 -37.81468574)
2019,27,102070,102070,115-119 Collins Street MELBOURNE 3000,Melbourne (CBD),Philippe,4511,Cafes and Restaurants,Seats - Indoor,96,144.97001,-37.81474,POINT (144.970007 -37.81473547)
2019,27,541562,102071,121-131 Collins Street MELBOURNE 3000,Melbourne (CBD),Collins Kitchen,4511,Cafes and Restaurants,Seats - Indoor,360,144.96988,-37.81508,POINT (144.9698765 -37.81508335)
2019,27,103968,103968,41-43 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Blue Bag,4511,Cafes and Restaurants,Seats - Outdoor,10,144.97158,-37.81502,POINT (144.9715755 -37.81501688)
2019,27,103968,103968,41-43 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Blue Bag,4511,Cafes and Restaurants,Seats - Indoor,14,144.97158,-37.81502,POINT (144.9715755 -37.81501688)
2019,28,102057,102057,1-9 Collins Street MELBOURNE 3000,Melbourne (CBD),Howitt House,4511,Cafes and Restaurants,Seats - Indoor,30,144.97372,-37.81372,POINT (144.9737199 -37.8137216)
2019,28,102057,102057,1-9 Collins Street MELBOURNE 3000,Melbourne (CBD),Howitt House,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97372,-37.81372,POINT (144.9737199 -37.8137216)
2019,28,102058,102058,11 Collins Street MELBOURNE 3000,Melbourne (CBD),Mamasita,4511,Cafes and Restaurants,Seats - Indoor,72,144.97346,-37.81377,POINT (144.973462 -37.81377023)
2019,28,102059,102059,13-15 Collins Street MELBOURNE 3000,Melbourne (CBD),Uncle Collins St,4511,Cafes and Restaurants,Seats - Indoor,125,144.97335,-37.81383,POINT (144.973354 -37.81383364)
2019,28,102061,102060,25-45 Collins Street MELBOURNE 3000,Melbourne (CBD),Pope Joan,4511,Cafes and Restaurants,Seats - Indoor,80,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102061,102060,25-45 Collins Street MELBOURNE 3000,Melbourne (CBD),Pope Joan,4511,Cafes and Restaurants,Seats - Outdoor,40,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Great Space Cafe,4511,Cafes and Restaurants,Seats - Indoor,65,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Laneway Greens,4511,Cafes and Restaurants,Seats - Indoor,36,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Asian Pavillion,4511,Cafes and Restaurants,Seats - Outdoor,13,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Great Space Cafe,4511,Cafes and Restaurants,Seats - Outdoor,27,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Rush Sushi,4512,Takeaway Food Services,Seats - Indoor,16,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102061,102060,25-45 Collins Street MELBOURNE 3000,Melbourne (CBD),Sofi's Lounge,4511,Cafes and Restaurants,Seats - Indoor,140,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102061,102060,25-45 Collins Street MELBOURNE 3000,Melbourne (CBD),No35,4511,Cafes and Restaurants,Seats - Indoor,200,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102061,102060,25-45 Collins Street MELBOURNE 3000,Melbourne (CBD),The Atrium on 35,4511,Cafes and Restaurants,Seats - Indoor,150,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Asian Pavillion,4511,Cafes and Restaurants,Seats - Indoor,14,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Roll'd Collins Place,4512,Takeaway Food Services,Seats - Indoor,30,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Laurent,4511,Cafes and Restaurants,Seats - Indoor,54,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,102063,102060,45 Collins Street MELBOURNE 3000,Melbourne (CBD),Kenzan Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,100,144.97263,-37.81431,POINT (144.9726254 -37.81430515)
2019,28,108978,108978,35-47 Spring Street MELBOURNE 3000,Melbourne (CBD),Di Stasio Citta,4511,Cafes and Restaurants,Seats - Indoor,85,144.97395,-37.8142,POINT (144.9739482 -37.81419757)
2019,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Gloria Jean's Coffees,4511,Cafes and Restaurants,Seats - Indoor,28,144.95435,-37.81868,POINT (144.9543508 -37.81867521)
2019,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Gloria Jean's Coffees,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95435,-37.81868,POINT (144.9543508 -37.81867521)
2019,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Southern Xross Kebabs,4512,Takeaway Food Services,Seats - Indoor,12,144.95435,-37.81868,POINT (144.9543508 -37.81867521)
2019,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Purple Peanuts Japanese Cafe,4511,Cafes and Restaurants,Seats - Indoor,14,144.95435,-37.81868,POINT (144.9543508 -37.81867521)
2019,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Purple Peanuts Japanese Cafe,4511,Cafes and Restaurants,Seats - Outdoor,18,144.95435,-37.81868,POINT (144.9543508 -37.81867521)
2019,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Pallet Espresso,4511,Cafes and Restaurants,Seats - Indoor,20,144.95435,-37.81868,POINT (144.9543508 -37.81867521)
2019,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Pallet Espresso,4511,Cafes and Restaurants,Seats - Outdoor,3,144.95435,-37.81868,POINT (144.9543508 -37.81867521)
2019,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Choix Creperie Cafe,4511,Cafes and Restaurants,Seats - Indoor,16,144.95435,-37.81868,POINT (144.9543508 -37.81867521)
2019,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Choix Creperie Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95435,-37.81868,POINT (144.9543508 -37.81867521)
2019,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Chick-In,4511,Cafes and Restaurants,Seats - Indoor,32,144.95435,-37.81868,POINT (144.9543508 -37.81867521)
2019,31,102109,102109,612-624 Collins Street MELBOURNE 3000,Melbourne (CBD),Chick-In,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95435,-37.81868,POINT (144.9543508 -37.81867521)
2019,31,102110,102110,582-606 Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Eurasia,4511,Cafes and Restaurants,Seats - Indoor,40,144.95494,-37.8185,POINT (144.9549436 -37.81850408)
2019,31,102110,102110,582-606 Collins Street MELBOURNE 3000,Melbourne (CBD),Cafe Eurasia,4511,Cafes and Restaurants,Seats - Outdoor,14,144.95494,-37.8185,POINT (144.9549436 -37.81850408)
2019,31,102111,102111,608-610 Collins Street MELBOURNE 3000,Melbourne (CBD),Perk Up Cafe Burger Bar,4512,Takeaway Food Services,Seats - Indoor,15,144.95457,-37.81861,POINT (144.9545685 -37.81861)
2019,31,102111,102111,608-610 Collins Street MELBOURNE 3000,Melbourne (CBD),Perk Up Cafe Burger Bar,4512,Takeaway Food Services,Seats - Outdoor,18,144.95457,-37.81861,POINT (144.9545685 -37.81861)
2019,31,102111,102111,608-610 Collins Street MELBOURNE 3000,Melbourne (CBD),Dumpling World,4511,Cafes and Restaurants,Seats - Indoor,80,144.95457,-37.81861,POINT (144.9545685 -37.81861)
2019,31,102112,102112,568-580 Collins Street MELBOURNE 3000,Melbourne (CBD),Bluebag,4511,Cafes and Restaurants,Seats - Indoor,2,144.95542,-37.81837,POINT (144.9554242 -37.81836589)
2019,31,102112,102112,568-580 Collins Street MELBOURNE 3000,Melbourne (CBD),Bluebag,4511,Cafes and Restaurants,Seats - Outdoor,21,144.95542,-37.81837,POINT (144.9554242 -37.81836589)
2019,31,102112,102112,568-580 Collins Street MELBOURNE 3000,Melbourne (CBD),Miss Siam,4512,Takeaway Food Services,Seats - Indoor,12,144.95542,-37.81837,POINT (144.9554242 -37.81836589)
2019,31,102113,102113,546-566 Collins Street MELBOURNE 3000,Melbourne (CBD),Don Don Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,30,144.95584,-37.81824,POINT (144.9558442 -37.81824449)
2019,31,105941,105941,577-583 Little Collins Street MELBOURNE 3000,Melbourne (CBD),The Bottom End,4520,"Pubs, Taverns and Bars",Seats - Indoor,70,144.95561,-37.81783,POINT (144.9556063 -37.81782616)
2019,31,105942,105942,585-587 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Pho n Roll,4512,Takeaway Food Services,Seats - Indoor,20,144.95544,-37.81787,POINT (144.9554431 -37.81786724)
2019,31,105942,105942,585-587 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Pho n Roll,4512,Takeaway Food Services,Seats - Outdoor,8,144.95544,-37.81787,POINT (144.9554431 -37.81786724)
2019,31,105945,105945,601-611 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Brim CC,4512,Takeaway Food Services,Seats - Indoor,14,144.9549,-37.81803,POINT (144.9549044 -37.81802841)
2019,31,105945,105945,601-611 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Brim CC,4512,Takeaway Food Services,Seats - Outdoor,6,144.9549,-37.81803,POINT (144.9549044 -37.81802841)
2019,31,105945,105945,601-611 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Spicy Korean,4511,Cafes and Restaurants,Seats - Indoor,38,144.9549,-37.81803,POINT (144.9549044 -37.81802841)
2019,31,105945,105945,601-611 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Spicy Korean,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9549,-37.81803,POINT (144.9549044 -37.81802841)
2019,31,108968,108968,613-639 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Apna Desi Indian Restaurant & Grocery,4511,Cafes and Restaurants,Seats - Indoor,20,144.95436,-37.81818,POINT (144.9543648 -37.81818416)
2019,31,108968,108968,613-639 Little Collins Street MELBOURNE 3000,Melbourne (CBD),In Zone Cafe,4511,Cafes and Restaurants,Seats - Indoor,44,144.95436,-37.81818,POINT (144.9543648 -37.81818416)
2019,31,108968,108968,613-639 Little Collins Street MELBOURNE 3000,Melbourne (CBD),In Zone Cafe,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95436,-37.81818,POINT (144.9543648 -37.81818416)
2019,31,108968,108968,613-639 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Smoothme Supafood Bar,4512,Takeaway Food Services,Seats - Indoor,8,144.95436,-37.81818,POINT (144.9543648 -37.81818416)
2019,31,108968,108968,613-639 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Piccolo Me,4511,Cafes and Restaurants,Seats - Indoor,15,144.95436,-37.81818,POINT (144.9543648 -37.81818416)
2019,32,102115,102115,522-534 Collins Street MELBOURNE 3000,Melbourne (CBD),Fourteen On 3,4511,Cafes and Restaurants,Seats - Indoor,66,144.95681,-37.8177,POINT (144.9568113 -37.81770351)
2019,32,102116,102116,516-520 Collins Street MELBOURNE 3000,Melbourne (CBD),Feast @ 520,4511,Cafes and Restaurants,Seats - Indoor,42,144.95726,-37.81781,POINT (144.957263 -37.81780607)
2019,32,102116,102116,516-520 Collins Street MELBOURNE 3000,Melbourne (CBD),Feast @ 520,4511,Cafes and Restaurants,Seats - Outdoor,20,144.95726,-37.81781,POINT (144.957263 -37.81780607)
2019,32,102117,102117,500-514 Collins Street MELBOURNE 3000,Melbourne (CBD),Kantina Kartel,4511,Cafes and Restaurants,Seats - Indoor,100,144.95747,-37.81757,POINT (144.9574742 -37.81757464)
2019,32,102117,102117,500-514 Collins Street MELBOURNE 3000,Melbourne (CBD),Kantina Kartel,4511,Cafes and Restaurants,Seats - Outdoor,22,144.95747,-37.81757,POINT (144.9574742 -37.81757464)
2019,32,102117,102117,500-514 Collins Street MELBOURNE 3000,Melbourne (CBD),Henry & The Fox,4511,Cafes and Restaurants,Seats - Indoor,181,144.95747,-37.81757,POINT (144.9574742 -37.81757464)
2019,32,102117,102117,500-514 Collins Street MELBOURNE 3000,Melbourne (CBD),Henry & The Fox,4511,Cafes and Restaurants,Seats - Outdoor,100,144.95747,-37.81757,POINT (144.9574742 -37.81757464)
2019,32,102117,102117,500-514 Collins Street MELBOURNE 3000,Melbourne (CBD),Express Kartel,4512,Takeaway Food Services,Seats - Indoor,8,144.95747,-37.81757,POINT (144.9574742 -37.81757464)
2019,32,102117,102117,500-514 Collins Street MELBOURNE 3000,Melbourne (CBD),Express Kartel,4512,Takeaway Food Services,Seats - Outdoor,16,144.95747,-37.81757,POINT (144.9574742 -37.81757464)
2019,32,102117,102117,500-514 Collins Street MELBOURNE 3000,Melbourne (CBD),Cafenatics On Church,4511,Cafes and Restaurants,Seats - Indoor,47,144.95747,-37.81757,POINT (144.9574742 -37.81757464)
2019,32,102117,102117,500-514 Collins Street MELBOURNE 3000,Melbourne (CBD),O-Bento,4511,Cafes and Restaurants,Seats - Indoor,75,144.95747,-37.81757,POINT (144.9574742 -37.81757464)
2019,32,102118,102118,480-490 Collins Street MELBOURNE 3000,Melbourne (CBD),Oaks On Collins,4400,Accommodation,Seats - Indoor,80,144.95797,-37.81764,POINT (144.9579658 -37.81764139)
2019,32,102118,102118,480-490 Collins Street MELBOURNE 3000,Melbourne (CBD),Yuzu Cafe & Cuisine,4511,Cafes and Restaurants,Seats - Indoor,120,144.95797,-37.81764,POINT (144.9579658 -37.81764139)
2019,32,102119,102119,468-478 Collins Street MELBOURNE 3000,Melbourne (CBD),Royal Stacks,4511,Cafes and Restaurants,Seats - Indoor,110,144.95833,-37.81754,POINT (144.9583335 -37.81753786)
2019,32,102119,102119,468-478 Collins Street MELBOURNE 3000,Melbourne (CBD),Royal Stacks,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95833,-37.81754,POINT (144.9583335 -37.81753786)
2019,32,105940,105940,505-515 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Saving Grace,4511,Cafes and Restaurants,Seats - Indoor,50,144.9578,-37.8172,POINT (144.9577987 -37.81719661)
2019,32,105940,105940,505-515 Little Collins Street MELBOURNE 3000,Melbourne (CBD),In A Rush,4511,Cafes and Restaurants,Seats - Indoor,38,144.9578,-37.8172,POINT (144.9577987 -37.81719661)
2019,32,110093,110093,91-97 William Street MELBOURNE 3000,Melbourne (CBD),Culpa Espresso,4512,Takeaway Food Services,Seats - Indoor,4,144.95852,-37.81712,POINT (144.9585188 -37.81711825)
2019,33,100727,100727,5-9 Bank Place MELBOURNE 3000,Melbourne (CBD),Mitre Tavern,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,144.96029,-37.8168,POINT (144.9602881 -37.81680344)
2019,33,100727,100727,5-9 Bank Place MELBOURNE 3000,Melbourne (CBD),Mitre Tavern,4520,"Pubs, Taverns and Bars",Seats - Outdoor,88,144.96029,-37.8168,POINT (144.9602881 -37.81680344)
